QueryName,QuerySMILES,TargetCompoundName,TargetSMILES,Similarity
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C[C@H]1CC[C@]2([C@H]([C@]1(C)CCC3(CCC(OO3)[C@@H](C)C(=O)O)C)CCCC2=C)C,hTRPA1-IN-1,0.2711191937741141
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,HC-030031,0.28090469161269793
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1=CC(=C(C=C1I)F)C#N,2-Fluoro-4-iodobenzonitrile,0.4574692193470632
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC/C=C\C[C@@H]([C@@H](/C=C/C=C/C=C\C=C\[C@H](C/C=C\CCC(=O)O)O)O)O,Resolvin D2,0.31292345030609425
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1CC[C@@]([C@@H](C1)NC2=CC=C(C=C2)F)(C(F)(F)F)O,BAY-390,0.24781517853818727
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC1=NC2=C(C(=O)N1CC3=NC(=NO3)[C@H]4C[C@@H](OC4)C5=CC=C(C=C5)Cl)N(C=N2)C,GDC-6599,0.2595251898409954
β-谷甾醇,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1CCC(C1)(C(=O)N2CCN(CC2)C3=CC=C(C=C3)C(F)(F)F)NC4=CC=C(C=C4)C#N,TRPA1-IN-2,0.3405722296680208
β-谷甾醇,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C/C(=C\C1=CC=C(C=C1)Cl)/C(=N\O)/C,AP-18,0.2578728077194187
β-谷甾醇,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C[C@H]1[C@@H](C[C@H](N1S(=O)(=O)C2=CC=C(C=C2)F)C(=O)NCC3=CC(=NC=C3C(F)(F)F)C4=CN=C(N=C4)C(F)(F)F)F,GDC-0334,0.28943930379312216
β-谷甾醇,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C[C@H]1CC[C@]2([C@H]([C@]1(C)CCC3(CCC(OO3)[C@@H](C)C(=O)O)C)CCCC2=C)C,hTRPA1-IN-1,0.3171856089840607
β-谷甾醇,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,HC-030031,0.3121480733035159
β-谷甾醇,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1=CC(=C(C=C1I)F)C#N,2-Fluoro-4-iodobenzonitrile,0.46032450103758615
β-谷甾醇,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC/C=C\C[C@@H]([C@@H](/C=C/C=C/C=C\C=C\[C@H](C/C=C\CCC(=O)O)O)O)O,Resolvin D2,0.3380218887151949
β-谷甾醇,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1CC[C@@]([C@@H](C1)NC2=CC=C(C=C2)F)(C(F)(F)F)O,BAY-390,0.2706409470487257
β-谷甾醇,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC1=NC2=C(C(=O)N1CC3=NC(=NO3)[C@H]4C[C@@H](OC4)C5=CC=C(C=C5)Cl)N(C=N2)C,GDC-6599,0.27713007823625085
胡萝卜甙,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,C1CCC(C1)(C(=O)N2CCN(CC2)C3=CC=C(C=C3)C(F)(F)F)NC4=CC=C(C=C4)C#N,TRPA1-IN-2,0.30120025479987056
胡萝卜甙,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,C/C(=C\C1=CC=C(C=C1)Cl)/C(=N\O)/C,AP-18,0.2249964291690031
胡萝卜甙,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,C[C@H]1[C@@H](C[C@H](N1S(=O)(=O)C2=CC=C(C=C2)F)C(=O)NCC3=CC(=NC=C3C(F)(F)F)C4=CN=C(N=C4)C(F)(F)F)F,GDC-0334,0.2499123633811941
胡萝卜甙,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,C[C@H]1CC[C@]2([C@H]([C@]1(C)CCC3(CCC(OO3)[C@@H](C)C(=O)O)C)CCCC2=C)C,hTRPA1-IN-1,0.26913112126111804
胡萝卜甙,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,HC-030031,0.2744608540763624
胡萝卜甙,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,C1=CC(=C(C=C1I)F)C#N,2-Fluoro-4-iodobenzonitrile,0.44418217992903153
胡萝卜甙,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,CC/C=C\C[C@@H]([C@@H](/C=C/C=C/C=C\C=C\[C@H](C/C=C\CCC(=O)O)O)O)O,Resolvin D2,0.3181000508539654
胡萝卜甙,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,C1CC[C@@]([C@@H](C1)NC2=CC=C(C=C2)F)(C(F)(F)F)O,BAY-390,0.2568193452831178
胡萝卜甙,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,CC1=NC2=C(C(=O)N1CC3=NC(=NO3)[C@H]4C[C@@H](OC4)C5=CC=C(C=C5)Cl)N(C=N2)C,GDC-6599,0.23834457893362368
鸡屎藤次甙,C1=C([C@@H]2[C@H]([C@@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C1CCC(C1)(C(=O)N2CCN(CC2)C3=CC=C(C=C3)C(F)(F)F)NC4=CC=C(C=C4)C#N,TRPA1-IN-2,0.31235214505135245
鸡屎藤次甙,C1=C([C@@H]2[C@H]([C@@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C/C(=C\C1=CC=C(C=C1)Cl)/C(=N\O)/C,AP-18,0.23757195890293467
鸡屎藤次甙,C1=C([C@@H]2[C@H]([C@@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C[C@H]1[C@@H](C[C@H](N1S(=O)(=O)C2=CC=C(C=C2)F)C(=O)NCC3=CC(=NC=C3C(F)(F)F)C4=CN=C(N=C4)C(F)(F)F)F,GDC-0334,0.270179136869826
鸡屎藤次甙,C1=C([C@@H]2[C@H]([C@@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C[C@H]1CC[C@]2([C@H]([C@]1(C)CCC3(CCC(OO3)[C@@H](C)C(=O)O)C)CCCC2=C)C,hTRPA1-IN-1,0.2751201592814197
鸡屎藤次甙,C1=C([C@@H]2[C@H]([C@@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,HC-030031,0.27501527844515467
鸡屎藤次甙,C1=C([C@@H]2[C@H]([C@@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C1=CC(=C(C=C1I)F)C#N,2-Fluoro-4-iodobenzonitrile,0.48200874390375464
鸡屎藤次甙,C1=C([C@@H]2[C@H]([C@@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,CC/C=C\C[C@@H]([C@@H](/C=C/C=C/C=C\C=C\[C@H](C/C=C\CCC(=O)O)O)O)O,Resolvin D2,0.3481801977972766
鸡屎藤次甙,C1=C([C@@H]2[C@H]([C@@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C1CC[C@@]([C@@H](C1)NC2=CC=C(C=C2)F)(C(F)(F)F)O,BAY-390,0.27271098227740564
鸡屎藤次甙,C1=C([C@@H]2[C@H]([C@@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,CC1=NC2=C(C(=O)N1CC3=NC(=NO3)[C@H]4C[C@@H](OC4)C5=CC=C(C=C5)Cl)N(C=N2)C,GDC-6599,0.265350320454081
车叶草酸,CC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,C1CCC(C1)(C(=O)N2CCN(CC2)C3=CC=C(C=C3)C(F)(F)F)NC4=CC=C(C=C4)C#N,TRPA1-IN-2,0.2894196952712071
车叶草酸,CC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,C/C(=C\C1=CC=C(C=C1)Cl)/C(=N\O)/C,AP-18,0.21357211888646963
车叶草酸,CC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,C[C@H]1[C@@H](C[C@H](N1S(=O)(=O)C2=CC=C(C=C2)F)C(=O)NCC3=CC(=NC=C3C(F)(F)F)C4=CN=C(N=C4)C(F)(F)F)F,GDC-0334,0.2515288726158546
车叶草酸,CC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,C[C@H]1CC[C@]2([C@H]([C@]1(C)CCC3(CCC(OO3)[C@@H](C)C(=O)O)C)CCCC2=C)C,hTRPA1-IN-1,0.25458629940003175
车叶草酸,CC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,HC-030031,0.246435246057103
车叶草酸,CC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,C1=CC(=C(C=C1I)F)C#N,2-Fluoro-4-iodobenzonitrile,0.45787098796340175
车叶草酸,CC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,CC/C=C\C[C@@H]([C@@H](/C=C/C=C/C=C\C=C\[C@H](C/C=C\CCC(=O)O)O)O)O,Resolvin D2,0.3272492478463718
车叶草酸,CC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,C1CC[C@@]([C@@H](C1)NC2=CC=C(C=C2)F)(C(F)(F)F)O,BAY-390,0.2627492238476756
车叶草酸,CC(=O)OCC1=C[C@@H]([C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,CC1=NC2=C(C(=O)N1CC3=NC(=NO3)[C@H]4C[C@@H](OC4)C5=CC=C(C=C5)Cl)N(C=N2)C,GDC-6599,0.2411162689106838
去乙酰基车叶草甙酸,C1=C([C@@H]2[C@H]([C@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C1CCC(C1)(C(=O)N2CCN(CC2)C3=CC=C(C=C3)C(F)(F)F)NC4=CC=C(C=C4)C#N,TRPA1-IN-2,0.31266264470530897
去乙酰基车叶草甙酸,C1=C([C@@H]2[C@H]([C@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C/C(=C\C1=CC=C(C=C1)Cl)/C(=N\O)/C,AP-18,0.23357878342902405
去乙酰基车叶草甙酸,C1=C([C@@H]2[C@H]([C@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C[C@H]1[C@@H](C[C@H](N1S(=O)(=O)C2=CC=C(C=C2)F)C(=O)NCC3=CC(=NC=C3C(F)(F)F)C4=CN=C(N=C4)C(F)(F)F)F,GDC-0334,0.2704511182722168
去乙酰基车叶草甙酸,C1=C([C@@H]2[C@H]([C@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C[C@H]1CC[C@]2([C@H]([C@]1(C)CCC3(CCC(OO3)[C@@H](C)C(=O)O)C)CCCC2=C)C,hTRPA1-IN-1,0.27671915877491016
去乙酰基车叶草甙酸,C1=C([C@@H]2[C@H]([C@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,HC-030031,0.27500654436491007
去乙酰基车叶草甙酸,C1=C([C@@H]2[C@H]([C@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C1=CC(=C(C=C1I)F)C#N,2-Fluoro-4-iodobenzonitrile,0.4831194914738187
去乙酰基车叶草甙酸,C1=C([C@@H]2[C@H]([C@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,CC/C=C\C[C@@H]([C@@H](/C=C/C=C/C=C\C=C\[C@H](C/C=C\CCC(=O)O)O)O)O,Resolvin D2,0.3468625802332188
去乙酰基车叶草甙酸,C1=C([C@@H]2[C@H]([C@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,C1CC[C@@]([C@@H](C1)NC2=CC=C(C=C2)F)(C(F)(F)F)O,BAY-390,0.27370905379684113
去乙酰基车叶草甙酸,C1=C([C@@H]2[C@H]([C@H]1O)C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)O)CO,CC1=NC2=C(C(=O)N1CC3=NC(=NO3)[C@H]4C[C@@H](OC4)C5=CC=C(C=C5)Cl)N(C=N2)C,GDC-6599,0.26973412592644513
